placepointid,goodsid,sep_1,sep_2,sep_3,month_avg_3,id,pred_id,moving_avg,pct,pred,minqty,storage,onroad,minreqgoodsqty,goodsname,stock,qh,credate
16913.0,436690.0,10.0,10.0,11.0,10.333333333333334,27925.0,104.0,144.8,0.06212424849699399,6.0,0.0,11.0,0.0,0.0,棉签,11.0,0.0,20231113
16913.0,440183.0,1.0,0.0,1.0,0.6666666666666666,27925.0,104.0,144.8,0.004008016032064128,0.0,0.0,0.0,0.0,0.0,棉签,0.0,3.0,20231113
16913.0,459381.0,1.0,1.0,1.0,1.0,27925.0,104.0,144.8,0.006012024048096192,1.0,0.0,2.0,0.0,0.0,棉签,2.0,0.0,20231113
16913.0,331741.0,0.0,5.0,1.0,2.0,27925.0,104.0,144.8,0.012024048096192385,1.0,2.0,2.0,0.0,0.0,棉签,2.0,0.0,20231113
16913.0,419066.0,0.0,2.0,0.0,0.6666666666666666,27925.0,104.0,144.8,0.004008016032064128,0.0,0.0,0.0,0.0,0.0,棉签,0.0,0.0,20231113
16913.0,435435.0,0.0,1.0,0.0,0.3333333333333333,27925.0,104.0,144.8,0.002004008016032064,0.0,0.0,0.0,0.0,0.0,棉签,0.0,0.0,20231113
16913.0,331740.0,0.0,0.0,1.0,0.3333333333333333,27925.0,104.0,144.8,0.002004008016032064,0.0,0.0,0.0,0.0,0.0,棉签,0.0,0.0,20231113
16913.0,336537.0,1.0,0.0,0.0,0.3333333333333333,27928.0,2.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,棉签(消毒级),0.0,3.0,20231113
16913.0,3278.0,45.0,71.0,57.0,57.666666666666664,27989.0,43.0,50.6,1.0,43.0,0.0,48.0,0.0,0.0,植物本草抑菌洗液,48.0,0.0,20231113
16913.0,79541.0,0.0,1.0,0.0,0.3333333333333333,28220.0,2.0,0.5,0.5,1.0,0.0,7.0,0.0,0.0,槐角丸,7.0,0.0,20231113
16913.0,287682.0,0.0,0.0,1.0,0.3333333333333333,28220.0,2.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,槐角丸,0.0,0.0,20231113
16913.0,75934.0,4.0,4.0,5.0,4.333333333333333,28241.0,5.0,4.2,1.0,5.0,2.0,6.0,0.0,0.0,樟薄玉香软膏,6.0,0.0,20231113
16913.0,376698.0,1.0,0.0,0.0,0.3333333333333333,28287.0,2.0,0.7,0.5,1.0,0.0,0.0,0.0,0.0,橡皮膏,0.0,3.0,20231113
16913.0,376697.0,0.0,0.0,1.0,0.3333333333333333,28287.0,2.0,0.7,0.5,1.0,0.0,0.0,0.0,0.0,橡皮膏,0.0,0.0,20231113
16913.0,6128.0,3.0,5.0,4.0,4.0,28429.0,5.0,3.7,1.0,5.0,0.0,5.0,0.0,0.0,止痛消炎软膏,5.0,0.0,20231113
16913.0,2678.0,6.0,3.0,5.0,4.666666666666667,28551.0,6.0,4.4,1.0,6.0,2.0,0.0,0.0,0.0,正天丸,0.0,6.0,20231113
16913.0,83929.0,0.0,10.0,23.0,11.0,28557.0,7.0,5.800000000000001,1.0,7.0,0.0,27.0,7.0,0.0,正官庄牌高丽参元饮品,34.0,0.0,20231113
16913.0,96711.0,2.0,1.0,3.0,2.0,28575.0,4.0,1.9000000000000001,1.0,4.0,0.0,4.0,0.0,0.0,正柴胡饮颗粒,4.0,0.0,20231113
16913.0,5460.0,2.0,1.0,0.0,1.0,28606.0,3.0,1.8,0.75,2.0,2.0,1.0,5.0,0.0,正红花油,6.0,0.0,20231113
16913.0,38032.0,1.0,0.0,0.0,0.3333333333333333,28606.0,3.0,1.8,0.25,1.0,0.0,1.0,0.0,0.0,正红花油,1.0,3.0,20231113
16913.0,430555.0,39.0,28.0,42.0,36.333333333333336,28612.0,30.0,32.0,1.0,30.0,2.0,33.0,0.0,0.0,正露丸,33.0,0.0,20231113
16913.0,23780.0,5.0,5.0,4.0,4.666666666666667,28618.0,6.0,4.7,1.0,6.0,2.0,5.0,0.0,0.0,正骨水,5.0,3.0,20231113
16913.0,1590.0,3.0,4.0,10.0,5.666666666666667,28619.0,5.0,3.7,1.0,5.0,2.0,0.0,10.0,0.0,正骨水(附喷头),10.0,0.0,20231113
16913.0,340702.0,2.0,0.0,1.0,1.0,28681.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,比沙可啶肠溶片,2.0,3.0,20231113
16913.0,49694.0,3.0,1.0,5.0,3.0,28740.0,4.0,2.6,1.0,4.0,0.0,2.0,0.0,0.0,气滞胃痛颗粒,2.0,3.0,20231113
16913.0,697.0,4.0,7.0,3.0,4.666666666666667,28767.0,5.0,3.8000000000000003,1.0,5.0,0.0,1.0,0.0,0.0,气管炎丸,1.0,4.0,20231113
16913.0,49249.0,44.0,49.0,74.0,55.666666666666664,28785.0,38.0,45.300000000000004,1.0,38.0,2.0,35.0,0.0,0.0,气血康口服液,35.0,7.0,20231113
16913.0,365321.0,7.0,12.0,14.0,11.0,28813.0,8.0,8.100000000000001,1.0,8.0,2.0,14.0,0.0,0.0,氟哌噻吨美利曲辛片,14.0,0.0,20231113
16913.0,2735.0,1.0,1.0,0.0,0.6666666666666666,28826.0,4.0,3.2,0.25,1.0,0.0,0.0,0.0,0.0,氟康唑胶囊,0.0,3.0,20231113
16913.0,2736.0,1.0,3.0,0.0,1.3333333333333333,28826.0,4.0,3.2,0.5,2.0,0.0,5.0,0.0,0.0,氟康唑胶囊,5.0,0.0,20231113
16913.0,86522.0,2.0,0.0,0.0,0.6666666666666666,28826.0,4.0,3.2,0.25,1.0,0.0,0.0,0.0,0.0,氟康唑胶囊,0.0,3.0,20231113
16913.0,209329.0,17.0,22.0,17.0,18.666666666666668,28831.0,19.0,18.8,0.7272727272727273,14.0,2.0,19.0,0.0,0.0,氟比洛芬凝胶贴膏,19.0,0.0,20231113
16913.0,354996.0,0.0,13.0,8.0,7.0,28831.0,19.0,18.8,0.2727272727272727,5.0,2.0,0.0,0.0,0.0,氟比洛芬凝胶贴膏,0.0,5.0,20231113
16913.0,769.0,10.0,2.0,7.0,6.333333333333333,28839.0,6.0,5.0,1.0,6.0,0.0,7.0,0.0,0.0,氟米龙滴眼液,7.0,0.0,20231113
16913.0,2585.0,2.0,0.0,0.0,0.6666666666666666,28850.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,氟轻松维B6乳膏,2.0,3.0,20231113
16913.0,36163.0,0.0,0.0,0.0,0.0,28850.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,氟轻松维B6乳膏,4.0,0.0,20231113
16913.0,6403.0,2.0,1.0,0.0,1.0,28874.0,3.0,1.3,1.0,3.0,2.0,2.0,0.0,0.0,氢溴酸右美沙芬口服溶液,2.0,3.0,20231113
16913.0,47823.0,2.0,6.0,1.0,3.0,28880.0,5.0,3.0,1.0,5.0,2.0,0.0,0.0,0.0,氢溴酸右美沙芬糖浆,0.0,5.0,20231113
16913.0,460172.0,13.0,20.0,20.0,17.666666666666668,28903.0,12.0,14.3,1.0,12.0,2.0,19.0,0.0,0.0,氧化锌软膏,19.0,0.0,20231113
16913.0,233000.0,1.0,1.0,0.0,0.6666666666666666,28920.0,4.0,2.3,0.4,2.0,0.0,0.0,0.0,0.0,氧氟沙星凝胶,0.0,3.0,20231113
16913.0,243099.0,2.0,0.0,0.0,0.6666666666666666,28920.0,4.0,2.3,0.4,2.0,0.0,3.0,0.0,0.0,氧氟沙星凝胶,3.0,0.0,20231113
16913.0,247386.0,1.0,0.0,0.0,0.3333333333333333,28920.0,4.0,2.3,0.2,0.0,0.0,1.0,0.0,0.0,氧氟沙星凝胶,1.0,3.0,20231113
16913.0,23757.0,1.0,2.0,2.0,1.6666666666666667,28923.0,37.0,43.9,0.034013605442176874,1.0,2.0,6.0,0.0,0.0,氧氟沙星滴眼液,6.0,0.0,20231113
16913.0,36243.0,7.0,3.0,3.0,4.333333333333333,28923.0,37.0,43.9,0.08843537414965986,3.0,2.0,12.0,0.0,0.0,氧氟沙星滴眼液,12.0,0.0,20231113
16913.0,36889.0,2.0,5.0,3.0,3.3333333333333335,28923.0,37.0,43.9,0.06802721088435375,3.0,0.0,2.0,0.0,0.0,氧氟沙星滴眼液,2.0,3.0,20231113
16913.0,82164.0,12.0,27.0,21.0,20.0,28923.0,37.0,43.9,0.40816326530612246,15.0,2.0,16.0,0.0,0.0,氧氟沙星滴眼液,16.0,0.0,20231113
16913.0,92089.0,17.0,27.0,13.0,19.0,28923.0,37.0,43.9,0.3877551020408163,14.0,2.0,16.0,0.0,0.0,氧氟沙星滴眼液,16.0,0.0,20231113
16913.0,417343.0,0.0,2.0,0.0,0.6666666666666666,28923.0,37.0,43.9,0.013605442176870748,1.0,0.0,0.0,0.0,0.0,氧氟沙星滴眼液,0.0,0.0,20231113
16913.0,6289.0,2.0,5.0,8.0,5.0,28925.0,30.0,31.9,0.13392857142857142,4.0,2.0,8.0,0.0,0.0,氧氟沙星滴耳液,8.0,0.0,20231113
16913.0,236612.0,15.0,25.0,21.0,20.333333333333332,28925.0,30.0,31.9,0.5446428571428571,16.0,2.0,8.0,0.0,0.0,氧氟沙星滴耳液,8.0,8.0,20231113
16913.0,464403.0,15.0,11.0,10.0,12.0,28925.0,30.0,31.9,0.32142857142857145,10.0,0.0,7.0,0.0,0.0,氧氟沙星滴耳液,7.0,5.0,20231113
16913.0,478311.0,1.0,5.0,0.0,2.0,28928.0,3.0,1.9,1.0,3.0,0.0,0.0,0.0,0.0,氧氟沙星眼膏,0.0,3.0,20231113
16913.0,73744.0,12.0,9.0,12.0,11.0,28943.0,9.0,8.4,1.0,9.0,0.0,10.0,0.0,0.0,氨咖黄敏胶囊,10.0,0.0,20231113
16913.0,460265.0,20.0,12.0,10.0,14.0,28999.0,11.0,11.7,0.9333333333333333,10.0,2.0,16.0,0.0,0.0,氨氯地平阿托伐他汀钙片,16.0,0.0,20231113
16913.0,302844.0,0.0,3.0,0.0,1.0,28999.0,11.0,11.7,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,氨氯地平阿托伐他汀钙片,0.0,0.0,20231113
16913.0,581.0,56.0,27.0,23.0,35.333333333333336,29003.0,54.0,64.3,0.5988700564971752,32.0,2.0,23.0,0.0,0.0,氨溴特罗口服溶液,23.0,9.0,20231113
16913.0,96073.0,30.0,19.0,19.0,22.666666666666668,29003.0,54.0,64.3,0.384180790960452,21.0,2.0,1.0,0.0,0.0,氨溴特罗口服溶液,1.0,20.0,20231113
16913.0,409021.0,0.0,2.0,1.0,1.0,29003.0,54.0,64.3,0.01694915254237288,1.0,0.0,0.0,0.0,0.0,氨溴特罗口服溶液,0.0,0.0,20231113
16913.0,248258.0,0.0,1.0,0.0,0.3333333333333333,29036.0,2.0,0.3,1.0,2.0,0.0,1.0,0.0,0.0,氨苄西林胶囊,1.0,0.0,20231113
16913.0,4308.0,0.0,0.0,0.0,0.0,29043.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,氨茶碱片,0.0,3.0,20231113
16913.0,416815.0,9.0,2.0,0.0,3.6666666666666665,29068.0,22.0,26.3,0.13924050632911392,3.0,0.0,0.0,0.0,0.0,氨酚咖那敏片,0.0,3.0,20231113
16913.0,416817.0,25.0,27.0,16.0,22.666666666666668,29068.0,22.0,26.3,0.8607594936708861,19.0,2.0,20.0,0.0,0.0,氨酚咖那敏片,20.0,0.0,20231113
16913.0,285752.0,3.0,1.0,1.0,1.6666666666666667,29080.0,4.0,2.0,1.0,4.0,2.0,5.0,0.0,0.0,氨酚烷胺那敏胶囊 ,5.0,0.0,20231113
16913.0,84433.0,2.0,2.0,1.0,1.6666666666666667,29092.0,3.0,1.8,1.0,3.0,2.0,0.0,0.0,0.0,氨麻美敏片(Ⅱ),0.0,3.0,20231113
16913.0,4090.0,24.0,31.0,19.0,24.666666666666668,29119.0,31.0,34.3,0.6915887850467289,21.0,2.0,21.0,0.0,0.0,氯化钠滴眼液,21.0,0.0,20231113
16913.0,42041.0,1.0,1.0,1.0,1.0,29119.0,31.0,34.3,0.028037383177570093,1.0,0.0,9.0,0.0,0.0,氯化钠滴眼液,9.0,0.0,20231113
16913.0,288135.0,24.0,1.0,5.0,10.0,29119.0,31.0,34.3,0.2803738317757009,9.0,0.0,0.0,0.0,0.0,氯化钠滴眼液,0.0,9.0,20231113
16913.0,231666.0,1.0,1.0,1.0,1.0,29124.0,3.0,1.3,0.75,2.0,0.0,1.0,0.0,0.0,氯化钾缓释片,1.0,3.0,20231113
16913.0,4500.0,0.0,1.0,0.0,0.3333333333333333,29124.0,3.0,1.3,0.25,1.0,0.0,1.0,0.0,0.0,氯化钾缓释片,1.0,0.0,20231113
16913.0,101070.0,0.0,0.0,1.0,0.3333333333333333,29140.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,氯替泼诺混悬滴眼液,0.0,0.0,20231113
16913.0,456656.0,6.0,4.0,7.0,5.666666666666667,29148.0,6.0,5.0,1.0,6.0,0.0,2.0,0.0,0.0,氯沙坦钾氢氯噻嗪片,2.0,4.0,20231113
16913.0,6093.0,2.0,0.0,0.0,0.6666666666666666,29149.0,5.0,3.6,0.25,1.0,0.0,0.0,0.0,0.0,氯沙坦钾片,0.0,3.0,20231113
16913.0,6655.0,1.0,2.0,0.0,1.0,29149.0,5.0,3.6,0.375,2.0,2.0,2.0,0.0,0.0,氯沙坦钾片,2.0,0.0,20231113
16913.0,370474.0,3.0,0.0,0.0,1.0,29149.0,5.0,3.6,0.375,2.0,0.0,1.0,0.0,0.0,氯沙坦钾片,1.0,3.0,20231113
16913.0,34264.0,1.0,1.0,2.0,1.3333333333333333,29165.0,3.0,1.2000000000000002,1.0,3.0,0.0,0.0,0.0,0.0,氯芬黄敏片,0.0,3.0,20231113
16913.0,54628.0,1.0,0.0,0.0,0.3333333333333333,29176.0,2.0,0.5,1.0,2.0,0.0,4.0,0.0,0.0,氯雷他定咀嚼片,4.0,0.0,20231113
16913.0,5652.0,66.0,77.0,87.0,76.66666666666667,29178.0,119.0,158.5,0.3986135181975737,48.0,2.0,55.0,0.0,0.0,氯雷他定片,55.0,0.0,20231113
16913.0,39616.0,1.0,3.0,1.0,1.6666666666666667,29178.0,119.0,158.5,0.008665511265164644,1.0,0.0,4.0,0.0,0.0,氯雷他定片,4.0,0.0,20231113
16913.0,53067.0,49.0,85.0,72.0,68.66666666666667,29178.0,119.0,158.5,0.35701906412478335,42.0,2.0,59.0,0.0,0.0,氯雷他定片,59.0,0.0,20231113
16913.0,86391.0,8.0,2.0,6.0,5.333333333333333,29178.0,119.0,158.5,0.02772963604852686,3.0,2.0,2.0,10.0,0.0,氯雷他定片,12.0,0.0,20231113
16913.0,139067.0,3.0,7.0,16.0,8.666666666666666,29178.0,119.0,158.5,0.045060658578856154,5.0,0.0,24.0,0.0,0.0,氯雷他定片,24.0,0.0,20231113
16913.0,353731.0,18.0,0.0,0.0,6.0,29178.0,119.0,158.5,0.03119584055459272,4.0,0.0,0.0,0.0,0.0,氯雷他定片,0.0,4.0,20231113
16913.0,354839.0,21.0,26.0,29.0,25.333333333333332,29178.0,119.0,158.5,0.1317157712305026,16.0,2.0,20.0,0.0,0.0,氯雷他定片,20.0,0.0,20231113
16913.0,416635.0,3.0,4.0,5.0,4.0,29179.0,4.0,3.2,1.0,4.0,0.0,3.0,0.0,0.0,氯雷他定糖浆,3.0,3.0,20231113
16913.0,466317.0,1.0,1.0,1.0,1.0,29180.0,3.0,1.4000000000000001,0.6,2.0,0.0,1.0,0.0,0.0,氯雷他定胶囊,1.0,3.0,20231113
16913.0,96143.0,0.0,0.0,2.0,0.6666666666666666,29180.0,3.0,1.4000000000000001,0.4,1.0,0.0,0.0,0.0,0.0,氯雷他定胶囊,0.0,0.0,20231113
16913.0,71852.0,0.0,0.0,0.0,0.0,29181.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,氯雷他定颗粒,2.0,0.0,20231113
16913.0,205242.0,6.0,0.0,0.0,2.0,29181.0,6.0,6.0,1.0,6.0,0.0,2.0,0.0,0.0,氯雷他定颗粒,2.0,4.0,20231113
16913.0,4092.0,7.0,11.0,9.0,9.0,29186.0,13.0,14.1,0.574468085106383,7.0,0.0,3.0,0.0,0.0,氯霉素滴眼液,3.0,4.0,20231113
16913.0,178447.0,5.0,7.0,8.0,6.666666666666667,29186.0,13.0,14.1,0.425531914893617,6.0,2.0,6.0,0.0,0.0,氯霉素滴眼液,6.0,0.0,20231113
16913.0,447136.0,1.0,0.0,0.0,0.3333333333333333,29219.0,2.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,水性聚氨酯避孕套,0.0,3.0,20231113
16913.0,1415.0,7.0,3.0,6.0,5.333333333333333,29231.0,15.0,13.9,0.3137254901960784,5.0,2.0,4.0,0.0,0.0,水杨酸苯酚贴膏,4.0,3.0,20231113
16913.0,49569.0,11.0,13.0,11.0,11.666666666666666,29231.0,15.0,13.9,0.6862745098039216,10.0,2.0,12.0,0.0,0.0,水杨酸苯酚贴膏,12.0,0.0,20231113
16913.0,3228.0,1.0,8.0,6.0,5.0,29307.0,5.0,3.7,1.0,5.0,0.0,9.0,0.0,0.0,水飞蓟宾葡甲胺片,9.0,0.0,20231113
16913.0,481160.0,2.0,0.0,0.0,0.6666666666666666,29309.0,5.0,3.0,1.0,5.0,0.0,3.0,0.0,0.0,水飞蓟素胶囊,3.0,3.0,20231113
16913.0,1402.0,13.0,18.0,16.0,15.666666666666666,29364.0,12.0,12.8,1.0,12.0,2.0,13.0,0.0,1.0,汞溴红溶液(红药水),13.0,0.0,20231113
16913.0,335226.0,1.0,1.0,0.0,0.6666666666666666,29445.0,2.0,0.8,1.0,2.0,0.0,15.0,0.0,0.0,汤臣倍健RB族维生素泡腾片,15.0,0.0,20231113
16913.0,367172.0,4.0,9.0,3.0,5.333333333333333,29446.0,7.0,5.299999999999999,1.0,7.0,2.0,8.0,0.0,0.0,汤臣倍健RB族维生素片,8.0,0.0,20231113
16913.0,352102.0,1.0,0.0,0.0,0.3333333333333333,29454.0,2.0,0.5,1.0,2.0,0.0,7.0,0.0,0.0,汤臣倍健R多种维生素咀嚼片(11-17岁),7.0,0.0,20231113
16913.0,352101.0,0.0,2.0,0.0,0.6666666666666666,29455.0,2.0,0.6,1.0,2.0,0.0,3.0,0.0,0.0,汤臣倍健R多种维生素咀嚼片(4-10岁),3.0,0.0,20231113
16913.0,410337.0,0.0,1.0,1.0,0.6666666666666666,29473.0,2.0,0.3,1.0,2.0,0.0,0.0,0.0,0.0,汤臣倍健R大豆磷脂软胶囊,0.0,0.0,20231113
16913.0,49046.0,0.0,1.0,0.0,0.3333333333333333,29479.0,2.0,0.3,1.0,2.0,0.0,0.0,0.0,0.0,汤臣倍健R左旋肉碱茶多酚荷叶片,0.0,0.0,20231113
16913.0,373250.0,6.0,2.0,0.0,2.6666666666666665,29487.0,4.0,3.4,1.0,4.0,2.0,4.0,0.0,0.0,汤臣倍健R牛初乳加钙咀嚼片,4.0,0.0,20231113
16913.0,351422.0,1.0,0.0,3.0,1.3333333333333333,29501.0,6.0,4.4,0.25,2.0,0.0,7.0,0.0,0.0,汤臣倍健R维生素C片(甜橙味),7.0,0.0,20231113
16913.0,365269.0,1.0,7.0,4.0,4.0,29501.0,6.0,4.4,0.75,4.0,2.0,5.0,0.0,0.0,汤臣倍健R维生素C片(甜橙味),5.0,0.0,20231113
16913.0,377750.0,0.0,0.0,1.0,0.3333333333333333,29506.0,2.0,0.2,1.0,2.0,0.0,0.0,0.0,0.0,汤臣倍健R维生素E软胶囊,0.0,0.0,20231113
16913.0,71966.0,4.0,4.0,0.0,2.6666666666666665,29520.0,6.0,5.4,0.5714285714285714,3.0,2.0,3.0,0.0,0.0,汤臣倍健R蛋白粉,3.0,0.0,20231113
16913.0,86134.0,3.0,3.0,0.0,2.0,29520.0,6.0,5.4,0.42857142857142855,3.0,0.0,0.0,0.0,0.0,汤臣倍健R蛋白粉,0.0,3.0,20231113
16913.0,417196.0,12.0,5.0,8.0,8.333333333333334,29530.0,9.0,8.5,1.0,9.0,2.0,7.0,0.0,0.0,汤臣倍健R褪黑素片,7.0,5.0,20231113
16913.0,291633.0,1.0,2.0,1.0,1.3333333333333333,29538.0,3.0,1.3,0.8,2.0,0.0,6.0,0.0,0.0,汤臣倍健R钙维生素D维生素K软胶囊,6.0,0.0,20231113
16913.0,460884.0,0.0,0.0,1.0,0.3333333333333333,29538.0,3.0,1.3,0.2,1.0,0.0,0.0,0.0,0.0,汤臣倍健R钙维生素D维生素K软胶囊,0.0,0.0,20231113
16913.0,313009.0,3.0,3.0,2.0,2.6666666666666665,29542.0,5.0,2.8,1.0,5.0,2.0,1.0,0.0,0.0,汤臣倍健R钙维生素D维生素K软胶囊(优惠装),1.0,4.0,20231113
16913.0,387518.0,4.0,12.0,14.0,10.0,29544.0,8.0,7.199999999999999,1.0,8.0,0.0,0.0,0.0,0.0,汤臣倍健R钙维生素D维生素K软胶囊+汤臣倍健R牛初乳加钙咀嚼片(HG),0.0,8.0,20231113
16913.0,307418.0,1.0,0.0,0.0,0.3333333333333333,29555.0,2.0,0.5,1.0,2.0,0.0,3.0,0.0,0.0,汤臣倍健R锌咀嚼片,3.0,0.0,20231113
16913.0,409001.0,1.0,0.0,0.0,0.3333333333333333,29561.0,5.0,4.6000000000000005,0.07692307692307693,0.0,0.0,4.0,0.0,0.0,汤臣倍健R鱼油软胶囊,4.0,0.0,20231113
16913.0,409085.0,6.0,3.0,3.0,4.0,29561.0,5.0,4.6000000000000005,0.9230769230769231,5.0,0.0,5.0,0.0,0.0,汤臣倍健R鱼油软胶囊,5.0,0.0,20231113
16913.0,496564.0,8.0,0.0,2.0,3.3333333333333335,29598.0,9.0,8.0,1.0,9.0,0.0,12.0,0.0,0.0,汤臣倍健牛初乳加钙咀嚼片+汤臣倍健B-ComplexB族维生素片(HG),12.0,0.0,20231113
16913.0,363549.0,0.0,0.0,2.0,0.6666666666666666,29613.0,2.0,0.4,1.0,2.0,0.0,0.0,0.0,0.0,汤臣倍健维生素C维生素E咀嚼片,0.0,0.0,20231113
16913.0,479853.0,10.0,0.0,0.0,3.3333333333333335,29693.0,6.0,5.0,1.0,6.0,2.0,2.0,0.0,0.0,沙库巴曲缬沙坦钠片,2.0,4.0,20231113
16913.0,391747.0,0.0,1.0,0.0,0.3333333333333333,29723.0,2.0,0.5,0.5,1.0,1.0,2.0,0.0,0.0,沙美特罗替卡松吸入粉雾剂,2.0,0.0,20231113
16913.0,391748.0,0.0,0.0,1.0,0.3333333333333333,29723.0,2.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,沙美特罗替卡松吸入粉雾剂,0.0,0.0,20231113
16913.0,83363.0,0.0,1.0,1.0,0.6666666666666666,29752.0,2.0,0.5,1.0,2.0,0.0,6.0,0.0,0.0,治偏痛胶囊,6.0,0.0,20231113
16913.0,282944.0,0.0,1.0,0.0,0.3333333333333333,29755.0,2.0,0.3,1.0,2.0,0.0,9.0,0.0,0.0,治咳川贝枇杷露,9.0,0.0,20231113
16913.0,1727.0,0.0,0.0,1.0,0.3333333333333333,29800.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,泌淋清胶囊,6.0,0.0,20231113
16913.0,6274.0,1.0,0.0,0.0,0.3333333333333333,29820.0,3.0,1.1,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,法莫替丁片,1.0,3.0,20231113
16913.0,14207.0,0.0,2.0,0.0,0.6666666666666666,29820.0,3.0,1.1,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,法莫替丁片,0.0,0.0,20231113
16913.0,4711.0,1.0,1.0,1.0,1.0,29821.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,法莫替丁胶囊,1.0,3.0,20231113
16913.0,73922.0,0.0,0.0,2.0,0.6666666666666666,29822.0,2.0,0.4,1.0,2.0,2.0,2.0,0.0,0.0,法莫替丁钙镁咀嚼片,2.0,0.0,20231113
16913.0,467367.0,0.0,0.0,1.0,0.3333333333333333,30488.0,2.0,0.2,1.0,2.0,0.0,6.0,0.0,0.0,泮托拉唑钠肠溶片,6.0,0.0,20231113
16913.0,5019.0,13.0,21.0,15.0,16.333333333333332,30569.0,18.0,21.3,0.6447368421052632,12.0,2.0,17.0,0.0,0.0,洁尔阴洗液,17.0,0.0,20231113
16913.0,5022.0,11.0,9.0,7.0,9.0,30569.0,18.0,21.3,0.35526315789473684,6.0,2.0,10.0,0.0,0.0,洁尔阴洗液,10.0,0.0,20231113
16913.0,5024.0,36.0,33.0,32.0,33.666666666666664,30570.0,30.0,31.3,1.0,30.0,2.0,29.0,0.0,0.0,洁尔阴洗液(附冲洗器),29.0,6.0,20231113
16913.0,27689.0,1.0,2.0,2.0,1.6666666666666667,30617.0,3.0,1.3,1.0,3.0,0.0,4.0,0.0,0.0,洁阴康洗液,4.0,0.0,20231113
16913.0,991.0,5.0,9.0,8.0,7.333333333333333,30676.0,7.0,5.5,1.0,7.0,2.0,10.0,0.0,0.0,洛索洛芬钠片,10.0,0.0,20231113
16913.0,462806.0,1.0,9.0,1.0,3.6666666666666665,30678.0,5.0,3.0999999999999996,1.0,5.0,2.0,5.0,0.0,0.0,洛索洛芬钠贴剂,5.0,0.0,20231113
16913.0,5891.0,5.0,7.0,9.0,7.0,30738.0,9.0,8.8,0.6774193548387096,6.0,2.0,2.0,0.0,0.0,活络油,2.0,4.0,20231113
16913.0,5892.0,1.0,2.0,3.0,2.0,30738.0,9.0,8.8,0.1935483870967742,2.0,2.0,2.0,0.0,0.0,活络油,2.0,0.0,20231113
16913.0,493231.0,1.0,3.0,0.0,1.3333333333333333,30738.0,9.0,8.8,0.12903225806451613,1.0,0.0,6.0,0.0,0.0,活络油,6.0,0.0,20231113
16913.0,42135.0,4.0,3.0,1.0,2.6666666666666665,30756.0,5.0,3.1,1.0,5.0,2.0,2.0,0.0,0.0,活血止痛片,2.0,3.0,20231113
16913.0,3772.0,5.0,0.0,0.0,1.6666666666666667,30757.0,4.0,2.5,1.0,4.0,0.0,0.0,0.0,0.0,活血止痛胶囊,0.0,4.0,20231113
16913.0,23468.0,6.0,9.0,11.0,8.666666666666666,30758.0,11.0,10.9,0.5306122448979592,6.0,2.0,9.0,0.0,0.0,活血止痛膏,9.0,0.0,20231113
16913.0,23469.0,4.0,6.0,13.0,7.666666666666667,30758.0,11.0,10.9,0.46938775510204084,5.0,2.0,8.0,0.0,0.0,活血止痛膏,8.0,0.0,20231113
16913.0,38133.0,1.0,1.0,2.0,1.3333333333333333,30761.0,3.0,1.2000000000000002,1.0,3.0,2.0,1.0,0.0,0.0,活血消痛酊,1.0,3.0,20231113
16913.0,317517.0,0.0,1.0,0.0,0.3333333333333333,30771.0,2.0,0.3,1.0,2.0,0.0,4.0,0.0,0.0,活血通脉胶囊,4.0,0.0,20231113
16913.0,93103.0,3.0,4.0,4.0,3.6666666666666665,30854.0,5.0,3.0,1.0,5.0,0.0,2.0,0.0,0.0,浓替硝唑含漱液,2.0,3.0,20231113
16913.0,2831.0,5.0,0.0,2.0,2.3333333333333335,30935.0,4.0,2.9,1.0,4.0,2.0,7.0,0.0,0.0,海昆肾喜胶囊,7.0,0.0,20231113
16913.0,475496.0,2.0,1.0,0.0,1.0,30949.0,3.0,1.3,1.0,3.0,0.0,3.0,0.0,0.0,海水鼻腔清洗液,3.0,0.0,20231113
16913.0,448850.0,7.0,12.0,12.0,10.333333333333334,30973.0,9.0,7.999999999999999,1.0,9.0,0.0,5.0,0.0,0.0,海王牌金樽片,5.0,4.0,20231113
16913.0,454897.0,37.0,25.0,12.0,24.666666666666668,30975.0,21.0,23.7,1.0,21.0,0.0,16.0,0.0,0.0,海王金樽牌牡蛎大豆肽肉碱口服液,16.0,5.0,20231113
